Serial,Event,Code_County,County,Code_District,District,Code_Division,Division,Date_YMD,Cause,Description_of_Cause,Source,Magnitude,GLIDEnumber,Other_sectors,DataCards,Deaths,Injured,Missing,Houses_Destroyed,Houses_Damaged,Victims,Affected,Relocated,Evacuated,Losses_$USD,Losses_$Local,Education_centers,Hospitals,Damages_in_crops_Ha,Lost_Cattle,OBJECTID
Serial,Event,Code County,County,Code District,District,Code Division,Division,Date (YMD),Cause,Description of Cause,Source,Magnitude,GLIDEnumber,Other sectors,DataCards,Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Victims,Affected,Relocated,Evacuated,Losses $USD,Losses $Local,Education centers,Hospitals,Damages in crops Ha.,Lost Cattle,0
197,TRAFFIC ACCIDENT,6,GARISSA,601,GARISSA,,,11/14/2011 08:00:00 AM +0000,Error,Pedestrian was knocked down by a bus,KPR,,,bus was damaged,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
199,TRAFFIC ACCIDENT,6,GARISSA,601,GARISSA,60105,DADAAB,01/13/2011 08:00:00 AM +0000,Error,turn boy fell from a motor vehicle that was on motion,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
204,TRAFFIC ACCIDENT,26,MERU,2608,MERU CENTRAL,,,03/01/2011 08:00:00 AM +0000,Negligence,Knocked down a pedestrian,KPR,,,Toyota Hilux pickup damaged,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113
206,TRAFFIC ACCIDENT,13,KIAMBU,1307,THIKA,130707,THIKA MUNICIPALITY,02/04/2011 08:00:00 AM +0000,Negligence,Pedal cyclist,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
207,TRAFFIC ACCIDENT,26,MERU,2609,MERU NORTH,260914,TIGANIA NORTH,03/01/2011 08:00:00 AM +0000,Negligence,Motor cyclist hit a pedestrian,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115
208,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300106,MAKADARA,02/04/2011 08:00:00 AM +0000,Negligence,,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
211,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311014,NJORO,02/04/2011 08:00:00 AM +0000,Error,overtaking,KPR,,,,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,117
209,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,03/01/2011 08:00:00 AM +0000,Error,Juvenile pedestrian knocked down,KPR,,,Damage to the station wagon vehicle,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
212,TRAFFIC ACCIDENT,3,BUNGOMA,301,BUNGOMA EAST,,,02/04/2011 08:00:00 AM +0000,Error,driver lost control of tractor,KPR,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,119
210,TRAFFIC ACCIDENT,11,KEIYO-MARAKWET,1109,MARAKWET,110902,KAPCHEROP,01/13/2011 08:00:00 AM +0000,Error,Two motor cycles collided head on.,KPR,,,Two motor cycles were damaged. ,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,120
214,TRAFFIC ACCIDENT,10,KAKAMEGA,1003,BUTERE MUMIAS,100301,BUTERE,02/04/2011 08:00:00 AM +0000,Error,,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
216,TRAFFIC ACCIDENT,13,KIAMBU,1301,KIAMBU,130103,KIKUYU,02/04/2011 08:00:00 AM +0000,Error,Pedestrian walking along the road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
218,TRAFFIC ACCIDENT,29,MURANGA,2903,MARAGUA,290304,MARAGUA,02/05/2011 08:00:00 AM +0000,Error,motor cycle,KPR,,,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,123
219,TRAFFIC ACCIDENT,13,KIAMBU,1301,KIAMBU,130105,LIMURU,01/14/2011 08:00:00 AM +0000,Error,lorry lost control and hit other vehicles on the way,KPR,,,Motor vehicles were damaged.,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,124
220,TRAFFIC ACCIDENT,29,MURANGA,2903,MARAGUA,290303,MAKUYU,02/04/2011 08:00:00 AM +0000,Error,Pedestrian walking along the road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
222,TRAFFIC ACCIDENT,29,MURANGA,2904,MURANGA,290402,KAHURO,01/14/2011 08:00:00 AM +0000,Error,Motor vehicle collided with a lorry,KPR,,,Motor vehicles were damaged.,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,126
221,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311013,NAKURU MUNICIPALITY,03/01/2011 08:00:00 AM +0000,Negligence,Pedal cyclist knocked down,KPR,,,Nissan Bus damaged and bicycle dstroyed,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
225,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,02/05/2011 08:00:00 AM +0000,Error,Pedestrian crossing road,KPR,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
227,TRAFFIC ACCIDENT,12,KERICHO,1206,KERICHO,,,02/04/2011 08:00:00 AM +0000,Error,Pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
228,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311016,RONGAI,02/05/2011 08:00:00 AM +0000,Error,Pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
229,TRAFFIC ACCIDENT,33,NAROK,3312,NAROK,331204,MAU,02/05/2011 08:00:00 AM +0000,Error,motor cycle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
231,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,01/14/2011 08:00:00 AM +0000,Error,Pedestrian was knocked down.,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
230,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311013,NAKURU MUNICIPALITY,02/05/2011 08:00:00 AM +0000,Error,Pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
234,TRAFFIC ACCIDENT,29,MURANGA,2904,MURANGA,290403,KANGEMA,02/06/2011 08:00:00 AM +0000,Negligence,,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
237,TRAFFIC ACCIDENT,29,MURANGA,2904,MURANGA,290403,KANGEMA,02/06/2011 08:00:00 AM +0000,Error,,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
239,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311012,NAIVASHA,01/14/2011 08:00:00 AM +0000,Error,Juvenile pedestrian was knocked down.,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
240,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300101,CENTRAL NAIROBI,02/05/2011 08:00:00 AM +0000,Error,Pedestrian walking along the road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
241,TRAFFIC ACCIDENT,11,KEIYO-MARAKWET,1109,MARAKWET,110905,TIRAP,02/06/2011 08:00:00 AM +0000,Error,Pedestrian walking along the road,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138
243,TRAFFIC ACCIDENT,10,KAKAMEGA,1004,KAKAMEGA,100402,ILEHO,01/14/2011 08:00:00 AM +0000,Error,Pedestrian was knocked down by a van.,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
245,TRAFFIC ACCIDENT,29,MURANGA,2904,MURANGA,290402,KAHURO,01/15/2011 08:00:00 AM +0000,Error,Pedestrian was knocked down.,KPR,,,Motor vehicle was damaged.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
250,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,02/07/2011 08:00:00 AM +0000,Fault,technical problem - brake failure,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
251,TRAFFIC ACCIDENT,16,KISII,1603,GUCHA,,,02/07/2011 08:00:00 AM +0000,Error,,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
248,TRAFFIC ACCIDENT,20,LAIKIPIA,2008,LAIKIPIA WEST,200805,NYAHURURU,01/15/2011 08:00:00 AM +0000,Error,Pedal cyclist knocked down a pedestrian.,KPR,,,Bicycle was damaged.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,143
253,TRAFFIC ACCIDENT,36,NYERI,3606,NYERI,360604,MATHIRA,01/14/2011 08:00:00 AM +0000,Hit and Run,Pedestrian was knocked down.,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
249,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,03/02/2011 08:00:00 AM +0000,Negligence,Motor cyclist hit a car from the back,,,,Damaged Motorcycle and motor vehicle,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145
255,TRAFFIC ACCIDENT,18,KITUI,1803,KITUI,180306,MUTOMO,01/15/2011 08:00:00 AM +0000,Error,Pedestrian who was hanging on ladder fell and died,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
257,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,01/15/2011 08:00:00 AM +0000,Hit and Run,Truck hit motor cyclist.,KPR,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,147
258,TRAFFIC ACCIDENT,16,KISII,1602,CENTRAL KISII,,,01/15/2011 08:00:00 AM +0000,Error,Juvenile pedestrian was knocked down.,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148
256,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,,,03/02/2011 08:00:00 AM +0000,Negligence,Toyota Matatu hit a pedestrian,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,149
260,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311012,NAIVASHA,11/14/2011 08:00:00 AM +0000,,,,,,Damage to Toyota Matatu,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,150
261,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311014,NJORO,01/15/2011 08:00:00 AM +0000,Error,Pedal cyclist knocked down by matatu.,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151
263,TRAFFIC ACCIDENT,47,WEST POKOT,4718,WEST POKOT,471805,KAPENGURIA,01/14/2011 08:00:00 AM +0000,Error,Motor vehicles lost control and overturned.,KPR,,,Motor vehicles were damaged.,1,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,152
264,TRAFFIC ACCIDENT,3,BUNGOMA,301,BUNGOMA EAST,30110,WEBUYE,01/15/2011 08:00:00 AM +0000,Error,Motor vehicle collided head on with a motor cycle.,KPR,,,Motor vehicle and motor cycle were damaged.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
265,TRAFFIC ACCIDENT,13,KIAMBU,1307,THIKA,,,01/16/2011 08:00:00 AM +0000,Error,Pedestrian fell and was overrun by tyres while stealing ride,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154
266,TRAFFIC ACCIDENT,14,KILIFI,1404,MALINDI,140402,MALINDI,01/16/2011 08:00:00 AM +0000,Error,Pedal cyclist was knocked down by a lorry.,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
269,TRAFFIC ACCIDENT,15,KIRINYAGA,1502,KIRINYAGA,150201,CENTRAL KIRINYAGA,02/08/2011 08:00:00 AM +0000,Error,Pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
268,TRAFFIC ACCIDENT,26,MERU,2608,MERU CENTRAL,260801,ABOGETA,01/15/2011 08:00:00 AM +0000,Error,Motor cyclist lost control  hit rail road guards ,KPR,,,Motor cycle was damaged.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
272,TRAFFIC ACCIDENT,14,KILIFI,1404,MALINDI,140402,MALINDI,02/08/2011 08:00:00 AM +0000,Error,,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
270,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300108,WESTLANDS,03/03/2011 08:00:00 AM +0000,Negligence,Failure to follow traffic officer direction,KPR,,,Slight damage to 2 vehicles,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159
274,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,01/16/2011 08:00:00 AM +0000,Error,Motor vehicle hit a matatu,KPR,,,Motor vehicles were damaged.,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,160
273,TRAFFIC ACCIDENT,38,SIAYA,3801,BONDO,380101,BONDO,02/08/2011 08:00:00 AM +0000,Error,,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
277,TRAFFIC ACCIDENT,38,SIAYA,3811,SIAYA,,,02/08/2011 08:00:00 AM +0000,Error,Pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
278,TRAFFIC ACCIDENT,17,KISUMU,1705,KISUMU,170504,WINAM,01/17/2011 08:00:00 AM +0000,Error,Motor cyclist lost control and rolled.,KPR,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,163
279,TRAFFIC ACCIDENT,9,KAJIADO,904,KAJIADO,,,02/09/2011 08:00:00 AM +0000,Error,motor cycle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
281,TRAFFIC ACCIDENT,10,KAKAMEGA,1004,KAKAMEGA,100405,LURAMBI,01/15/2011 08:00:00 AM +0000,Hit and Run,Pedestrian was knocked down.,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
280,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311011,MOLO,02/09/2011 08:00:00 AM +0000,Error,,KPR,,,,1,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,166
283,TRAFFIC ACCIDENT,45,VIHIGA,4508,VIHIGA,450804,TIRIKI EAST,01/16/2011 08:00:00 AM +0000,Error,Two matatu's collided head on.,KPR,,,Motor vehicles were damaged.,1,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,167
284,TRAFFIC ACCIDENT,33,NAROK,3312,NAROK,331205,MULOT,02/08/2011 08:00:00 AM +0000,Error,,KPR,,,,1,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,168
286,TRAFFIC ACCIDENT,10,KAKAMEGA,1005,LUGARI,100502,LUGARI,02/08/2011 08:00:00 AM +0000,Error,,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169
288,TRAFFIC ACCIDENT,28,MOMBASA,2805,MOMBASA,280501,CHANGAMWE,01/15/2011 08:00:00 AM +0000,Error,Pedestrian was knocked down by a lorry.,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
291,TRAFFIC ACCIDENT,28,MOMBASA,2805,MOMBASA,,,01/15/2011 08:00:00 AM +0000,Error,Motor cyclist lost control and hit a tree.,KPR,,,Motor cycle was damaged.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171
294,TRAFFIC ACCIDENT,26,MERU,,,,,01/17/2011 08:00:00 AM +0000,Error,Motor cyclist lost control and rammed into road railguards,KPR,,,Motor cycle was damaged.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172
293,TRAFFIC ACCIDENT,29,MURANGA,2904,MURANGA,290403,KANGEMA,02/09/2011 08:00:00 AM +0000,Error,,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
295,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300101,CENTRAL NAIROBI,01/17/2011 08:00:00 AM +0000,Error,Juvenile pedestrian was knocked down.,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
300,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,02/09/2011 08:00:00 AM +0000,Error,Pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
298,TRAFFIC ACCIDENT,17,KISUMU,1705,KISUMU,,,01/17/2011 08:00:00 AM +0000,Error,Pedal cyclist was knocked down by a lorry.,KPR,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,176
303,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311011,MOLO,02/09/2011 08:00:00 AM +0000,Error,,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
301,TRAFFIC ACCIDENT,16,KISII,1603,GUCHA,160301,ETAGO,01/17/2011 08:00:00 AM +0000,Error,Motor vehicle lost control.,KPR,,,Motor vehicles were damaged.,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,178
306,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311013,NAKURU MUNICIPALITY,01/18/2011 08:00:00 AM +0000,Hit and Run,Juvenile pedestrian was knocked down.,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
308,TRAFFIC ACCIDENT,20,LAIKIPIA,2008,LAIKIPIA WEST,200805,NYAHURURU,02/11/2011 08:00:00 AM +0000,Error,Pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
309,TRAFFIC ACCIDENT,14,KILIFI,1401,KILIFI,,,02/10/2011 08:00:00 AM +0000,Error,,KPR,,,,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,181
311,TRAFFIC ACCIDENT,22,MACHAKOS,2204,MACHAKOS,,,02/10/2011 08:00:00 AM +0000,Error,,KPR,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
312,TRAFFIC ACCIDENT,22,MACHAKOS,2204,MACHAKOS,,,02/10/2011 08:00:00 AM +0000,Error,,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
310,TRAFFIC ACCIDENT,29,MURANGA,2904,MURANGA,,,01/18/2011 08:00:00 AM +0000,Error,Motor cycle knocked down by motor vehicle.,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
314,TRAFFIC ACCIDENT,36,NYERI,3606,NYERI,360607,MUNICIPALITY,01/18/2011 08:00:00 AM +0000,Error,Motor vehicle knocked down by motor cycle.,KPR,,,Motor vehicle and motor cycle were damaged.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,185
315,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300101,CENTRAL NAIROBI,01/18/2011 08:00:00 AM +0000,Error,Motor cycle hit motor vehicle.,KPR,,,Motor vehicle and motor cycle were damaged.,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,186
316,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300108,WESTLANDS,01/18/2011 08:00:00 AM +0000,Error,Motor vehicle lost control  veered off the road.,KPR,,,Motor vehicle was damaged.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,187
317,TRAFFIC ACCIDENT,16,KISII,1603,GUCHA,,,01/18/2011 08:00:00 AM +0000,Error,Pedestrian was knocked down.,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188
318,TRAFFIC ACCIDENT,34,NYAMIRA,3408,NYAMIRA,340804,NYAMIRA,01/18/2011 08:00:00 AM +0000,Error,Motor vehicle collided head on with a motor cycle.,KPR,,,Motor vehicle and motor cycle were damaged.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189
319,TRAFFIC ACCIDENT,12,KERICHO,1206,KERICHO,,,01/18/2011 08:00:00 AM +0000,Error,Juvenile pedestrian was knocked down.,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190
320,TRAFFIC ACCIDENT,3,BUNGOMA,301,BUNGOMA EAST,30105,KIMILILI,01/18/2011 08:00:00 AM +0000,Hit and Run,Pedal cyclist was knocked down.,KPR,,,Bicycle was damaged.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,191
321,TRAFFIC ACCIDENT,42,TRANS-NZOIA,4215,TRANS NZOIA WEST,421502,CHERANGANY,01/18/2011 08:00:00 AM +0000,Error,Pedestrian was knocked down.,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,192
324,TRAFFIC ACCIDENT,10,KAKAMEGA,1004,KAKAMEGA,100404,KAKAMEGA MUNICIPALITY,02/10/2011 08:00:00 AM +0000,Error,,KPR,,,,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,193
325,TRAFFIC ACCIDENT,13,KIAMBU,1301,KIAMBU,130104,LARI,01/19/2011 08:00:00 AM +0000,Error,Motor vehicle collided head on with a bus.,KPR,,,Bus and motor vehicle were damaged.,1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,194
327,TRAFFIC ACCIDENT,5,EMBU,501,EMBU,50105,NEMBURE,01/18/2011 08:00:00 AM +0000,Error,Pedestrian was knocked down.,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
328,TRAFFIC ACCIDENT,3,BUNGOMA,306,MT ELGON,30601,CHEPTAIS,03/03/2011 08:00:00 AM +0000,Error,Tyre burst,KPR,,,Lndrover damaged,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,196
330,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300101,CENTRAL NAIROBI,01/19/2011 08:00:00 AM +0000,Error,Pedestrian was knocked down by a van.,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197
331,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300108,WESTLANDS,01/19/2011 08:00:00 AM +0000,Error,Pedestrian was knocked down.,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,198
332,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311003,GILGIL,01/19/2011 08:00:00 AM +0000,Error,Pedestrian was knocked down.,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,199
329,TRAFFIC ACCIDENT,36,NYERI,3606,NYERI,360602,KIENI EAST,02/10/2011 08:00:00 AM +0000,Error,,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200
334,TRAFFIC ACCIDENT,15,KIRINYAGA,1502,KIRINYAGA,150204,MWEA,01/19/2011 08:00:00 AM +0000,Error,Pedestrian crossed the road abruptly& was hit by a m. cycle,KPR,,,Motor cycle was damaged.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201
333,TRAFFIC ACCIDENT,26,MERU,2608,MERU CENTRAL,,,02/10/2011 08:00:00 AM +0000,Error,,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202
336,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,02/10/2011 08:00:00 AM +0000,Error,Pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203
337,TRAFFIC ACCIDENT,29,MURANGA,2903,MARAGUA,290304,MARAGUA,01/20/2011 08:00:00 AM +0000,Error,Pedestrian was knocked down.,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,204
340,TRAFFIC ACCIDENT,22,MACHAKOS,2204,MACHAKOS,,,01/20/2011 08:00:00 AM +0000,Error,Motor vehicle lost control  and hit another vehicle.,KPR,,,Motor vehicles were damaged.,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,205
341,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,01/20/2011 08:00:00 AM +0000,Error,Motor cycle knocked down by motor vehicle.,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,206
342,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300108,WESTLANDS,01/14/2011 08:00:00 AM +0000,Error,Pedestrian was knocked down.,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,207
338,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300105,KIBERA,02/14/2011 08:00:00 AM +0000,Error,Mbagathi way,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208
343,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300106,MAKADARA,03/04/2011 08:00:00 AM +0000,Negligence,Pedestrian knocked down,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209
344,TRAFFIC ACCIDENT,17,KISUMU,1705,KISUMU,,,01/20/2011 08:00:00 AM +0000,Error,Motor cycle hit motor vehicle.,KPR,,,Motor vehicle and motor cycle were damaged.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,210
347,TRAFFIC ACCIDENT,17,KISUMU,1705,KISUMU,170503,MASENO,02/10/2011 08:00:00 AM +0000,Error,,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211
346,TRAFFIC ACCIDENT,17,KISUMU,1705,KISUMU,,,03/05/2011 08:00:00 AM +0000,Negligence,Car knocked down a motorcycle,KPR,,,Damage to motor vehicle and motorcycle,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,212
348,TRAFFIC ACCIDENT,9,KAJIADO,904,KAJIADO,90406,NGONG,01/20/2011 08:00:00 AM +0000,Error,Motor vehicle lost control  and hit motorcycle and vehicle ,KPR,,,Motor vehicles and motor cycle were damaged.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,213
352,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311016,RONGAI,03/04/2011 08:00:00 AM +0000,Error,The tyre burst causing the driver to lose control,,,,,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,214
349,TRAFFIC ACCIDENT,34,NYAMIRA,3408,NYAMIRA,340804,NYAMIRA,02/11/2011 08:00:00 AM +0000,Error,,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215
353,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311003,GILGIL,11/14/2011 08:00:00 AM +0000,Negligence,Pedestrian knocked down,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216
354,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311013,NAKURU MUNICIPALITY,02/11/2011 08:00:00 AM +0000,Error,Pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217
356,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311003,GILGIL,02/11/2011 08:00:00 AM +0000,Error,driver lost control after hitting bump,KPR,,,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,218
351,TRAFFIC ACCIDENT,42,TRANS-NZOIA,4215,TRANS NZOIA WEST,421501,CENTRAL TRANS NZOIA,01/20/2011 08:00:00 AM +0000,Hit and Run,Pedal cyclist was knocked down by unknown vehicle.,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219
